['INFO ]2023-07-03 14:42:54,660(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens graphpage
['INFO ]2023-07-03 15:27:43,364(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens portal page
['INFO ]2023-07-03 15:27:43,640(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-User clicks get started buttone
['INFO ]2023-07-03 15:27:44,035(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-User should go to home page
['INFO ]2023-07-03 15:27:44,040(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-page title should be {string}
['INFO ]2023-07-03 15:27:44,236(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens home page
['INFO ]2023-07-03 15:27:44,381(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user clicks on Get Started link on homepage {string} without login
['INFO ]2023-07-03 15:27:44,599(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user get warning message {string} page
['INFO ]2023-07-03 15:27:44,695(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens home page
['INFO ]2023-07-03 15:27:44,807(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user clicks on Get Started link on homepage {string} without login
['INFO ]2023-07-03 15:27:45,003(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user get warning message {string} page
['INFO ]2023-07-03 15:27:45,070(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens home page
['INFO ]2023-07-03 15:27:45,174(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user clicks on Get Started link on homepage {string} without login
['INFO ]2023-07-03 15:27:45,394(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user get warning message {string} page
['INFO ]2023-07-03 15:27:45,486(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens home page
['INFO ]2023-07-03 15:27:45,645(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user clicks on Get Started link on homepage {string} without login
['INFO ]2023-07-03 15:27:45,894(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user get warning message {string} page
['INFO ]2023-07-03 15:27:45,999(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens home page
['INFO ]2023-07-03 15:27:46,089(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user clicks on Get Started link on homepage {string} without login
['INFO ]2023-07-03 15:27:46,313(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user get warning message {string} page
['INFO ]2023-07-03 15:27:46,367(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens home page
['INFO ]2023-07-03 15:27:46,455(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user clicks on Get Started link on homepage {string} without login
['INFO ]2023-07-03 15:27:46,672(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user get warning message {string} page
['INFO ]2023-07-03 15:27:46,727(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens home page
['INFO ]2023-07-03 15:27:46,833(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user clicks on Get Started link on homepage {string} without login
['INFO ]2023-07-03 15:27:47,030(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user get warning message {string} page
['INFO ]2023-07-03 15:27:47,083(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens home page
['INFO ]2023-07-03 15:27:47,173(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user clicks Sign in
['INFO ]2023-07-03 15:27:47,358(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user should be redirected to Sign in page
['INFO ]2023-07-03 15:27:47,400(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens home page
['INFO ]2023-07-03 15:27:47,500(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user clicks Register
['INFO ]2023-07-03 15:27:47,689(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user should be redirected to Register form
['INFO ]2023-07-03 15:27:47,811(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens register
['INFO ]2023-07-03 15:27:47,907(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user clicks Register button with all fields empty
['INFO ]2023-07-03 15:27:48,031(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-It should display an error {string} below Username textbox
['INFO ]2023-07-03 15:27:48,191(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens register
['INFO ]2023-07-03 15:27:48,388(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user clicks Register button after entering username with other fields empty
['INFO ]2023-07-03 15:27:48,540(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-It should display an error {string} below Password textbox
['INFO ]2023-07-03 15:27:48,619(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens register
['INFO ]2023-07-03 15:27:48,716(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user enters a username with characters other than Letters, digits and special
['INFO ]2023-07-03 15:27:49,101(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-It should display an error message {string}
['INFO ]2023-07-03 15:27:49,284(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens register
['INFO ]2023-07-03 15:27:49,379(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user clicks Register button after entering valid username and different passwords in password and password confirmation fields
['INFO ]2023-07-03 15:27:49,724(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-It should display an error message {string}
['INFO ]2023-07-03 15:27:49,796(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens register
['INFO ]2023-07-03 15:27:49,883(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user enters a valid username and password and password confirmation
['INFO ]2023-07-03 15:27:50,235(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user should be redirected to Homepage and pagetitle is {string}
['INFO ]2023-07-03 15:27:50,395(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens loginpage
['INFO ]2023-07-03 15:27:50,479(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user enters a valid {string} and {string}
['INFO ]2023-07-03 15:27:50,653(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-click login button to verify and page title is {string}
['INFO ]2023-07-03 15:27:50,987(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens loginpage
['INFO ]2023-07-03 15:27:51,087(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user clicks on register link on signin page
['INFO ]2023-07-03 15:27:51,270(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user redirected to Registration page from signin page 
['INFO ]2023-07-03 15:27:51,301(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens loginpage
['INFO ]2023-07-03 15:27:51,397(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user enter invalid {string} and {string} and click login
['INFO ]2023-07-03 15:27:51,676(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-verify errormsg {string}
['INFO ]2023-07-03 15:27:51,750(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens loginpage
['INFO ]2023-07-03 15:27:51,852(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user enter invalid {string} and {string} and click login
['INFO ]2023-07-03 15:27:52,159(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-verify errormsg {string}
['INFO ]2023-07-03 15:27:52,214(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens loginpage
['INFO ]2023-07-03 15:27:52,293(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user enter invalid {string} and {string} and click login
['INFO ]2023-07-03 15:27:52,576(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-verify errormsg {string}
['INFO ]2023-07-03 15:27:52,623(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens loginpage
['INFO ]2023-07-03 15:27:52,704(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user enter sheet {string} and {int}
['INFO ]2023-07-03 15:27:54,277(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-click login button to verify
['INFO ]2023-07-03 15:27:54,621(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens loginpage
['INFO ]2023-07-03 15:27:54,718(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user enter sheet {string} and {int}
['INFO ]2023-07-03 15:27:54,926(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-click login button to verify
['INFO ]2023-07-03 15:27:55,128(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens loginpage
['INFO ]2023-07-03 15:27:55,207(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user enter sheet {string} and {int}
['INFO ]2023-07-03 15:27:55,403(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-click login button to verify
